id,source,target,Effect,Evidence
IHF-ubiA,IHF,ubiA,-,Strong
IHF-tdcE,IHF,tdcE,+,Strong
IHF-tdcD,IHF,tdcD,+,Strong
IHF-tdcG,IHF,tdcG,+,Strong
IHF-b4439,IHF,b4439,-,Strong
IHF-tdcA,IHF,tdcA,+,Strong
IHF-hycA,IHF,hycA,+,Strong
IHF-tdcC,IHF,tdcC,+,Strong
IHF-tdcB,IHF,tdcB,+,Strong
IHF-mtr,IHF,mtr,-,Strong
IHF-hycH,IHF,hycH,+,Strong
IHF-hycI,IHF,hycI,+,Strong
IHF-sufD,IHF,sufD,+,Strong
IHF-ibpB,IHF,ibpB,+,Strong
IHF-csgG,IHF,csgG,+,Strong
IHF-csgF,IHF,csgF,+,Strong
IHF-yiaK,IHF,yiaK,+,Strong
IHF-atoA,IHF,atoA,+,Strong
IHF-yiaM,IHF,yiaM,+,Strong
IHF-yiaL,IHF,yiaL,+,Strong
IHF-yiaO,IHF,yiaO,+,Strong
IHF-yiaN,IHF,yiaN,+,Strong
IHF-sdhX,IHF,sdhX,-,Strong
IHF-fimH,IHF,fimH,+,Strong
IHF-actP,IHF,actP,-,Strong
IHF-lyx,IHF,lyx,+,Strong
IHF-narS,IHF,narS,+,Strong
IHF-narI,IHF,narI,+,Strong
IHF-narH,IHF,narH,+,Strong
IHF-narK,IHF,narK,+,Strong
IHF-narJ,IHF,narJ,+,Strong
IHF-narG,IHF,narG,+,Strong
IHF-b4408,IHF,b4408,+,Strong
IHF-aceK,IHF,aceK,+,Strong
IHF-patA,IHF,patA,?,Strong
IHF-glnH,IHF,glnH,+,Strong
IHF-gcd,IHF,gcd,+,Strong
IHF-fimA,IHF,fimA,+,Strong
IHF-aceB,IHF,aceB,+,Strong
IHF-aceA,IHF,aceA,+,Strong
IHF-fimB,IHF,fimB,+,Strong
IHF-hpt,IHF,hpt,-,Strong
IHF-fimC,IHF,fimC,+,Strong
IHF-glnQ,IHF,glnQ,+,Strong
IHF-glnP,IHF,glnP,+,Strong
IHF-ilvX,IHF,ilvX,+-,Strong
IHF-paaZ,IHF,paaZ,+,Strong
IHF-amiA,IHF,amiA,-,Strong
IHF-hipB,IHF,hipB,+,Strong
IHF-paaB,IHF,paaB,+,Strong
IHF-paaC,IHF,paaC,+,Strong
IHF-paaA,IHF,paaA,+,Strong
IHF-paaF,IHF,paaF,+,Strong
IHF-sufC,IHF,sufC,+,Strong
IHF-paaD,IHF,paaD,+,Strong
IHF-paaE,IHF,paaE,+,Strong
IHF-paaJ,IHF,paaJ,+,Strong
IHF-paaK,IHF,paaK,+,Strong
IHF-paaH,IHF,paaH,+,Strong
IHF-paaI,IHF,paaI,+,Strong
IHF-ilvA,IHF,ilvA,+-,Strong
IHF-ssuE,IHF,ssuE,+-,Strong
IHF-ssuD,IHF,ssuD,+-,Strong
IHF-gltB,IHF,gltB,+,Strong
IHF-glpQ,IHF,glpQ,-,Strong
IHF-ssuC,IHF,ssuC,+-,Strong
IHF-ssuB,IHF,ssuB,+-,Strong
IHF-plaR,IHF,plaR,-,Strong
IHF-hycG,IHF,hycG,+,Strong
IHF-ssuA,IHF,ssuA,+-,Strong
IHF-dusB,IHF,dusB,+,Strong
IHF-glcA,IHF,glcA,+,Strong
IHF-sucA,IHF,sucA,-,Strong
IHF-adiA,IHF,adiA,+,Strong
IHF-sucC,IHF,sucC,-,Strong
IHF-sucB,IHF,sucB,-,Strong
IHF-fimD,IHF,fimD,+,Strong
IHF-sucD,IHF,sucD,-,Strong
IHF-fimF,IHF,fimF,+,Strong
IHF-fimG,IHF,fimG,+,Strong
IHF-hypE,IHF,hypE,+,Strong
IHF-fimI,IHF,fimI,+,Strong
IHF-csgD,IHF,csgD,+,Strong
iclR-aceK,iclR,aceK,-,Strong
iclR-aceB,iclR,aceB,-,Strong
iclR-aceA,iclR,aceA,-,Strong
iclR-iclR,iclR,iclR,-,Strong
sraG-pnp,sraG,pnp,-,Strong
fnr-pstS,fnr,pstS,+,Strong
fnr-emrY,fnr,emrY,+,Strong
fnr-napC,fnr,napC,+,Strong
fnr-aspC,fnr,aspC,+-,Strong
fnr-poxB,fnr,poxB,+,Strong
fnr-yecR,fnr,yecR,+,Strong
fnr-dmsD,fnr,dmsD,+,Strong
fnr-moeB,fnr,moeB,-,Strong
fnr-moeA,fnr,moeA,-,Strong
fnr-emrK,fnr,emrK,+,Strong
fnr-dmsA,fnr,dmsA,+,Strong
fnr-nirC,fnr,nirC,+,Strong
fnr-dmsC,fnr,dmsC,+,Strong
fnr-glnD,fnr,glnD,+-,Strong
fnr-ompW,fnr,ompW,+-,Strong
fnr-ompX,fnr,ompX,-,Strong
fnr-fumA,fnr,fumA,-,Strong
fnr-fumC,fnr,fumC,-,Strong
fnr-napA,fnr,napA,+,Strong
fnr-gcvP,fnr,gcvP,+,Strong
fnr-gcvT,fnr,gcvT,+,Strong
fnr-gcvH,fnr,gcvH,+,Strong
fnr-ygbA,fnr,ygbA,-,Strong
fnr-hypE,fnr,hypE,+,Strong
fnr-hypD,fnr,hypD,+,Strong
fnr-ychO,fnr,ychO,-,Strong
fnr-hypC,fnr,hypC,+,Strong
fnr-hypB,fnr,hypB,+,Strong
fnr-pstC,fnr,pstC,+,Strong
fnr-pstB,fnr,pstB,+,Strong
fnr-hemA,fnr,hemA,-,Strong
fnr-pstA,fnr,pstA,+,Strong
fnr-zwf,fnr,zwf,-,Strong
fnr-nuoB,fnr,nuoB,-,Strong
fnr-nuoC,fnr,nuoC,-,Strong
fnr-nuoA,fnr,nuoA,-,Strong
fnr-nuoF,fnr,nuoF,-,Strong
fnr-nuoG,fnr,nuoG,-,Strong
fnr-nuoE,fnr,nuoE,-,Strong
fnr-nuoJ,fnr,nuoJ,-,Strong
fnr-acrF,fnr,acrF,+,Strong
fnr-nuoH,fnr,nuoH,-,Strong
fnr-nuoI,fnr,nuoI,-,Strong
fnr-nuoN,fnr,nuoN,-,Strong
fnr-nuoL,fnr,nuoL,-,Strong
fnr-nuoM,fnr,nuoM,-,Strong
fnr-dmsB,fnr,dmsB,+,Strong
fnr-rplV,fnr,rplV,+,Strong
fnr-rplW,fnr,rplW,+,Strong
fnr-rplT,fnr,rplT,-,Strong
fnr-nirB,fnr,nirB,+,Strong
fnr-rplS,fnr,rplS,-,Strong
fnr-hlyE,fnr,hlyE,+,Strong
fnr-rplM,fnr,rplM,-,Strong
fnr-rplD,fnr,rplD,+,Strong
fnr-rplB,fnr,rplB,+,Strong
fnr-rplC,fnr,rplC,+,Strong
fnr-hcr,fnr,hcr,+,Strong
fnr-hcp,fnr,hcp,+,Strong
fnr-cheR,fnr,cheR,+,Strong
fnr-nrdG,fnr,nrdG,+,Strong
fnr-bcsZ,fnr,bcsZ,+,Strong
fnr-cheZ,fnr,cheZ,+,Strong
fnr-cheY,fnr,cheY,+,Strong
fnr-ytfE,fnr,ytfE,-,Strong
fnr-sdhA,fnr,sdhA,-,Strong
fnr-bcsB,fnr,bcsB,+,Strong
fnr-cheB,fnr,cheB,+,Strong
fnr-trmD,fnr,trmD,-,Strong
fnr-cydA,fnr,cydA,+-,Strong
fnr-cydB,fnr,cydB,+-,Strong
fnr-prfA,fnr,prfA,-,Strong
fnr-cysG,fnr,cysG,+,Strong
fnr-pepT,fnr,pepT,+,Strong
fnr-ccmH,fnr,ccmH,+,Strong
fnr-b4699,fnr,b4699,+,Strong
fnr-ccmE,fnr,ccmE,+,Strong
fnr-ccmD,fnr,ccmD,+,Strong
fnr-ccmF,fnr,ccmF,+,Strong
fnr-amtB,fnr,amtB,+-,Strong
fnr-dcuR,fnr,dcuR,+,Strong
fnr-dcuS,fnr,dcuS,+,Strong
fnr-ndh,fnr,ndh,-,Strong
fnr-fnr,fnr,fnr,-,Strong
fnr-nikD,fnr,nikD,+,Strong
fnr-grcA,fnr,grcA,+-,Strong
fnr-iraD,fnr,iraD,+,Strong
fnr-nirD,fnr,nirD,+,Strong
fnr-rimM,fnr,rimM,-,Strong
fnr-fdhF,fnr,fdhF,+,Strong
fnr-rpsC,fnr,rpsC,+,Strong
fnr-fdnG,fnr,fdnG,+-,Strong
fnr-fdnH,fnr,fdnH,+-,Strong
fnr-fdnI,fnr,fdnI,+-,Strong
fnr-rpsJ,fnr,rpsJ,+,Strong
fnr-rpsI,fnr,rpsI,-,Strong
fnr-nikC,fnr,nikC,+,Strong
fnr-napG,fnr,napG,+,Strong
fnr-napF,fnr,napF,+,Strong
fnr-napD,fnr,napD,+,Strong
fnr-rpsS,fnr,rpsS,+,Strong
fnr-napB,fnr,napB,+,Strong
fnr-rpsQ,fnr,rpsQ,+,Strong
fnr-rpsP,fnr,rpsP,-,Strong
fnr-napH,fnr,napH,+,Strong
fnr-acrE,fnr,acrE,+,Strong
fnr-garL,fnr,garL,+,Strong
fnr-garK,fnr,garK,+,Strong
fnr-prmC,fnr,prmC,-,Strong
fnr-nrfF,fnr,nrfF,+,Strong
fnr-nrfG,fnr,nrfG,+,Strong
fnr-nrfD,fnr,nrfD,+,Strong
fnr-nrfE,fnr,nrfE,+,Strong
fnr-pflB,fnr,pflB,+,Strong
fnr-nrfC,fnr,nrfC,+,Strong
fnr-nrfA,fnr,nrfA,+,Strong
fnr-ccmA,fnr,ccmA,+,Strong
fnr-ccmC,fnr,ccmC,+,Strong
fnr-ynfH,fnr,ynfH,+,Strong
fnr-ynfG,fnr,ynfG,+,Strong
fnr-ynfF,fnr,ynfF,+,Strong
fnr-ynfE,fnr,ynfE,+,Strong
fnr-ccmB,fnr,ccmB,+,Strong
fnr-ravA,fnr,ravA,+,Strong
fnr-garP,fnr,garP,+,Strong
fnr-nfeR,fnr,nfeR,+,Strong
fnr-phoU,fnr,phoU,+,Strong
fnr-viaA,fnr,viaA,+,Strong
fnr-idlP,fnr,idlP,+,Strong
fnr-hmp,fnr,hmp,-,Strong
fnr-nrfB,fnr,nrfB,+,Strong
fnr-gdhA,fnr,gdhA,+,Strong
fnr-rplP,fnr,rplP,+,Strong
fnr-focA,fnr,focA,+,Strong
fnr-rpmC,fnr,rpmC,+,Strong
fnr-garR,fnr,garR,+,Strong
fnr-gnd,fnr,gnd,-,Strong
fnr-pitA,fnr,pitA,+,Strong
fnr-narH,fnr,narH,+,Strong
fnr-nikB,fnr,nikB,+,Strong
fnr-sdhX,fnr,sdhX,-,Strong
fnr-nikA,fnr,nikA,+,Strong
fnr-tap,fnr,tap,+,Strong
fnr-narX,fnr,narX,-,Strong
fnr-tar,fnr,tar,+,Strong
fnr-nikE,fnr,nikE,+,Strong
fnr-narS,fnr,narS,+,Strong
fnr-lpd,fnr,lpd,+-,Strong
fnr-nikR,fnr,nikR,+,Strong
fnr-narL,fnr,narL,-,Strong
fnr-narI,fnr,narI,+,Strong
fnr-pheM,fnr,pheM,-,Strong
fnr-narK,fnr,narK,+,Strong
fnr-narJ,fnr,narJ,+,Strong
fnr-soxR,fnr,soxR,-,Strong
fnr-soxS,fnr,soxS,-,Strong
fnr-narG,fnr,narG,+,Strong
fnr-sdhB,fnr,sdhB,-,Strong
fnr-purN,fnr,purN,-,Strong
fnr-purM,fnr,purM,-,Strong
fnr-glnK,fnr,glnK,+-,Strong
fnr-nac,fnr,nac,-,Strong
fnr-xdhB,fnr,xdhB,+,Strong
fnr-xdhC,fnr,xdhC,+,Strong
fnr-sdhC,fnr,sdhC,-,Strong
fnr-aceF,fnr,aceF,-,Strong
fnr-aceE,fnr,aceE,-,Strong
fnr-sdhD,fnr,sdhD,-,Strong
fnr-ysgA,fnr,ysgA,-,Strong
fnr-dsbE,fnr,dsbE,+,Strong
fnr-b3123,fnr,b3123,+,Strong
fnr-ackA,fnr,ackA,+,Strong
fnr-nuoK,fnr,nuoK,-,Strong
fnr-xdhA,fnr,xdhA,+,Strong
fnr-pdeF,fnr,pdeF,+,Strong
fnr-ydhY,fnr,ydhY,+,Strong
fnr-ydhX,fnr,ydhX,+,Strong
fnr-nrdD,fnr,nrdD,+,Strong
fnr-ydhW,fnr,ydhW,+,Strong
fnr-ydhV,fnr,ydhV,+,Strong
fnr-ydhU,fnr,ydhU,+,Strong
fnr-ydhT,fnr,ydhT,+,Strong
fnr-ssuE,fnr,ssuE,+,Strong
fnr-ssuD,fnr,ssuD,+,Strong
fnr-fhlA,fnr,fhlA,+,Strong
fnr-ssuA,fnr,ssuA,+,Strong
fnr-ssuC,fnr,ssuC,+,Strong
fnr-ssuB,fnr,ssuB,+,Strong
fnr-ccp,fnr,ccp,+,Strong
fnr-sucA,fnr,sucA,-,Strong
fnr-sucC,fnr,sucC,-,Strong
fnr-sucB,fnr,sucB,-,Strong
fnr-sucD,fnr,sucD,-,Strong
fnr-uxaA,fnr,uxaA,+,Strong
fnr-ansB,fnr,ansB,+,Strong
fnr-uxaC,fnr,uxaC,+,Strong
b2087-GatR,b2087,GatR,+,Strong
b4704-cfa,b4704,cfa,+,Strong
putA-putA,putA,putA,-,Strong
putA-putP,putA,putP,-,Strong
pgrR-tyrR,pgrR,tyrR,-,Strong
pgrR-ymjD,pgrR,ymjD,-,Strong
pgrR-mpaA,pgrR,mpaA,-,Strong
pgrR-ycjX,pgrR,ycjX,-,Strong
pgrR-ycjY,pgrR,ycjY,-,Strong
pgrR-ymjC,pgrR,ymjC,-,Strong
pgrR-ycjF,pgrR,ycjF,-,Strong
pgrR-ycjG,pgrR,ycjG,-,Strong
hupA-HU,hupA,HU,+,Strong
hupB-HU,hupB,HU,+,Strong
nikR-nikB,nikR,nikB,-,Strong
nikR-nikC,nikR,nikC,-,Strong
nikR-nikA,nikR,nikA,-,Strong
nikR-nikD,nikR,nikD,-,Strong
nikR-nikE,nikR,nikE,-,Strong
nikR-nikR,nikR,nikR,-,Strong
glnG-astA,glnG,astA,+,Strong
glnG-astB,glnG,astB,+,Strong
glnG-astC,glnG,astC,+,Strong
glnG-astD,glnG,astD,+,Strong
glnG-astE,glnG,astE,+,Strong
glnG-cbl,glnG,cbl,+,Strong
glnG-potG,glnG,potG,+,Strong
glnG-potI,glnG,potI,+,Strong
glnG-potH,glnG,potH,+,Strong
glnG-rseB,glnG,rseB,+,Strong
glnG-rseC,glnG,rseC,+,Strong
glnG-relA,glnG,relA,+,Strong
glnG-rseA,glnG,rseA,+,Strong
glnG-rseD,glnG,rseD,+,Strong
glnG-yeaG,glnG,yeaG,+,Strong
glnG-glnH,glnG,glnH,+-,Strong
glnG-glnL,glnG,glnL,+-,Strong
glnG-glnA,glnG,glnA,+-,Strong
glnG-glnG,glnG,glnG,+-,Strong
glnG-yeaH,glnG,yeaH,+,Strong
glnG-glnQ,glnG,glnQ,+-,Strong
glnG-glnP,glnG,glnP,+-,Strong
glnG-potF,glnG,potF,+,Strong
glnG-rpoE,glnG,rpoE,+,Strong
zraR-zraS,zraR,zraS,+,Strong
zraR-zraR,zraR,zraR,+,Strong
zraR-zraP,zraR,zraP,+,Strong
gadE-mdtE,gadE,mdtE,+,Strong
gadE-fabZ,gadE,fabZ,+,Strong
gadE-purA,gadE,purA,+,Strong
gadE-cyoA,gadE,cyoA,+,Strong
gadE-cyoC,gadE,cyoC,+,Strong
gadE-cyoB,gadE,cyoB,+,Strong
gadE-cyoE,gadE,cyoE,+,Strong
gadE-cyoD,gadE,cyoD,+,Strong
gadE-skp,gadE,skp,+,Strong
gadE-rcsA,gadE,rcsA,+,Strong
gadE-fliX,gadE,fliX,+,Strong
gadE-gadE,gadE,gadE,+,Strong
gadE-gadF,gadE,gadF,+,Strong
gadE-gadB,gadE,gadB,+,Strong
gadE-gadC,gadE,gadC,+,Strong
gadE-lrp,gadE,lrp,+,Strong
gadE-hdeD,gadE,hdeD,+,Strong
gadE-gadX,gadE,gadX,+,Strong
gadE-hdeB,gadE,hdeB,+,Strong
gadE-hdeA,gadE,hdeA,+,Strong
gadE-GadE-RcsB,gadE,GadE-RcsB,+,Strong
gadE-gadW,gadE,gadW,+,Strong
gadE-fliC,gadE,fliC,+,Strong
gadE-yhiD,gadE,yhiD,+,Strong
gadE-lpxA,gadE,lpxA,+,Strong
gadE-lpxD,gadE,lpxD,+,Strong
gadE-gltF,gadE,gltF,+,Strong
gadE-gnd,gadE,gnd,+,Strong
gadE-gltB,gadE,gltB,+,Strong
gadE-gltD,gadE,gltD,+,Strong
gadE-mdtF,gadE,mdtF,+,Strong
gadX-hdeA,gadX,hdeA,+-,Strong
gadX-btuB,gadX,btuB,-,Strong
gadX-ydeM,gadX,ydeM,-,Strong
gadX-ydeN,gadX,ydeN,-,Strong
gadX-speG,gadX,speG,-,Strong
gadX-dctR,gadX,dctR,+,Strong
gadX-glnK,gadX,glnK,+,Strong
gadX-murI,gadX,murI,-,Strong
gadX-amtB,gadX,amtB,+,Strong
gadX-lon,gadX,lon,+,Strong
gadX-dtpA,gadX,dtpA,-,Strong
gadX-cadA,gadX,cadA,+,Strong
gadX-cadB,gadX,cadB,+,Strong
gadX-ybaS,gadX,ybaS,+,Strong
gadX-ynfB,gadX,ynfB,-,Strong
gadX-ybaT,gadX,ybaT,+,Strong
gadX-rpoS,gadX,rpoS,+,Strong
gadX-gadE,gadX,gadE,+,Strong
gadX-gadF,gadX,gadF,+,Strong
gadX-gadA,gadX,gadA,+,Strong
gadX-gadB,gadX,gadB,+,Strong
gadX-gadC,gadX,gadC,+,Strong
gadX-hdeD,gadX,hdeD,+,Strong
gadX-gadX,gadX,gadX,+,Strong
gadX-mdtF,gadX,mdtF,+,Strong
gadX-mdtE,gadX,mdtE,+,Strong
gadX-gadW,gadX,gadW,+-,Strong
gadX-asnB,gadX,asnB,+,Strong
gadX-uspE,gadX,uspE,+,Strong
gadX-yhiD,gadX,yhiD,+-,Strong
gadX-slp,gadX,slp,+,Strong
gadX-b4452,gadX,b4452,+,Strong
gadX-hns,gadX,hns,+,Strong
gadX-hdeB,gadX,hdeB,+-,Strong
GadE-RcsB-yhiM,GadE-RcsB,yhiM,+,Strong
GadE-RcsB-slp,GadE-RcsB,slp,+,Strong
GadE-RcsB-cadB,GadE-RcsB,cadB,+,Strong
GadE-RcsB-gadA,GadE-RcsB,gadA,+,Strong
GadE-RcsB-cadA,GadE-RcsB,cadA,+,Strong
GadE-RcsB-aslB,GadE-RcsB,aslB,+,Strong
GadE-RcsB-adiC,GadE-RcsB,adiC,+,Strong
GadE-RcsB-gadX,GadE-RcsB,gadX,+,Strong
GadE-RcsB-dctR,GadE-RcsB,dctR,+,Strong
gadW-yhiD,gadW,yhiD,+-,Strong
gadW-hdeA,gadW,hdeA,+-,Strong
gadW-gadE,gadW,gadE,+,Strong
gadW-gadF,gadW,gadF,+,Strong
gadW-slp,gadW,slp,-,Strong
gadW-gadA,gadW,gadA,+-,Strong
gadW-gadB,gadW,gadB,+-,Strong
gadW-gadC,gadW,gadC,+-,Strong
gadW-b4452,gadW,b4452,-,Strong
gadW-gadX,gadW,gadX,+-,Strong
gadW-hdeB,gadW,hdeB,+-,Strong
gadW-mdtE,gadW,mdtE,+,Strong
gadW-gadW,gadW,gadW,-,Strong
gadW-dctR,gadW,dctR,-,Strong
gadW-mdtF,gadW,mdtF,+,Strong
stpA-casE,stpA,casE,+,Strong
stpA-casD,stpA,casD,+,Strong
stpA-ygfA,stpA,ygfA,-,Strong
stpA-casA,stpA,casA,+,Strong
stpA-casC,stpA,casC,+,Strong
stpA-casB,stpA,casB,+,Strong
stpA-leuO,stpA,leuO,-,Strong
stpA-bglB,stpA,bglB,-,Strong
stpA-bglG,stpA,bglG,-,Strong
stpA-bglF,stpA,bglF,-,Strong
stpA-cas1,stpA,cas1,+,Strong
stpA-b2911,stpA,b2911,-,Strong
stpA-malH,stpA,malH,+,Strong
stpA-cas2,stpA,cas2,+,Strong
stpA-malF,stpA,malF,+,Strong
stpA-malG,stpA,malG,+,Strong
stpA-malE,stpA,malE,+,Strong
stpA-stpA,stpA,stpA,-,Strong
araC-ygeA,araC,ygeA,+,Strong
araC-araC,araC,araC,+-,Strong
araC-araB,araC,araB,+-,Strong
araC-ydeM,araC,ydeM,-,Strong
araC-ydeN,araC,ydeN,-,Strong
araC-araA,araC,araA,+-,Strong
araC-araF,araC,araF,+,Strong
araC-araG,araC,araG,+,Strong
araC-araD,araC,araD,+-,Strong
araC-araE,araC,araE,+,Strong
araC-araJ,araC,araJ,+,Strong
araC-araH,araC,araH,+,Strong
araC-xylB,araC,xylB,-,Strong
araC-xylA,araC,xylA,-,Strong
uhpA-uhpT,uhpA,uhpT,+,Strong
zur-znuC,zur,znuC,-,Strong
zur-znuB,zur,znuB,-,Strong
zur-znuA,zur,znuA,-,Strong
relE-RelB-RelE,relE,RelB-RelE,+,Strong
b2090-GatR,b2090,GatR,+,Strong
lrhA-flhC,lrhA,flhC,-,Strong
lrhA-lrhA,lrhA,lrhA,+,Strong
lrhA-fimE,lrhA,fimE,+,Strong
lrhA-flhD,lrhA,flhD,-,Strong
lrhA-leuO,lrhA,leuO,+,Strong
rspR-rspA,rspR,rspA,-,Strong
rspR-rspB,rspR,rspB,-,Strong
rhaS-rhaT,rhaS,rhaT,+,Strong
rhaS-rhaS,rhaS,rhaS,+,Strong
rhaS-rhaR,rhaS,rhaR,+,Strong
rhaS-rhaD,rhaS,rhaD,+,Strong
rhaS-rhaA,rhaS,rhaA,+,Strong
rhaS-rhaB,rhaS,rhaB,+,Strong
rob-ybiS,rob,ybiS,+,Strong
rob-marA,rob,marA,+,Strong
rob-marB,rob,marB,+,Strong
rob-rob,rob,rob,-,Strong
rob-acnA,rob,acnA,+,Strong
rob-acrB,rob,acrB,+,Strong
rob-fadB,rob,fadB,-,Strong
rob-fadA,rob,fadA,-,Strong
rob-acrA,rob,acrA,+,Strong
rob-marR,rob,marR,+,Strong
rob-fadL,rob,fadL,-,Strong
rob-chaC,rob,chaC,+,Strong
rob-fumC,rob,fumC,+,Strong
rob-inaA,rob,inaA,+,Strong
rob-elaB,rob,elaB,-,Strong
rob-aslB,rob,aslB,+,Strong
rob-b4439,rob,b4439,+,Strong
rob-sodA,rob,sodA,+,Strong
rob-mltF,rob,mltF,+,Strong
rob-nfsB,rob,nfsB,+,Strong
rob-zwf,rob,zwf,+,Strong
rob-yiaG,rob,yiaG,-,Strong
dsdC-dsdC,dsdC,dsdC,-,Strong
dsdC-dsdA,dsdC,dsdA,+,Strong
dsdC-dsdX,dsdC,dsdX,+,Strong
lrp-kbl,lrp,kbl,+,Strong
lrp-b2591,lrp,b2591,-,Strong
lrp-b2590,lrp,b2590,-,Strong
lrp-lhgD,lrp,lhgD,+,Strong
lrp-gabD,lrp,gabD,+,Strong
lrp-ompC,lrp,ompC,-,Strong
lrp-osmC,lrp,osmC,+-,Strong
lrp-gcvP,lrp,gcvP,+,Strong
lrp-gcvT,lrp,gcvT,+,Strong
lrp-b2911,lrp,b2911,-,Strong
lrp-gcvH,lrp,gcvH,+,Strong
lrp-b3854,lrp,b3854,-,Strong
lrp-b2588,lrp,b2588,-,Strong
lrp-b2589,lrp,b2589,-,Strong
lrp-b3853,lrp,b3853,-,Strong
lrp-b3852,lrp,b3852,-,Strong
lrp-osmY,lrp,osmY,-,Strong
lrp-stpA,lrp,stpA,+,Strong
lrp-livG,lrp,livG,-,Strong
lrp-b0204,lrp,b0204,-,Strong
lrp-b3275,lrp,b3275,-,Strong
lrp-b3274,lrp,b3274,-,Strong
lrp-b3277,lrp,b3277,-,Strong
lrp-b3276,lrp,b3276,-,Strong
lrp-b3273,lrp,b3273,-,Strong
lrp-b3272,lrp,b3272,-,Strong
lrp-b3278,lrp,b3278,-,Strong
lrp-b3969,lrp,b3969,-,Strong
lrp-b3968,lrp,b3968,-,Strong
lrp-aidB,lrp,aidB,-,Strong
lrp-b3756,lrp,b3756,-,Strong
lrp-b3757,lrp,b3757,-,Strong
lrp-b3758,lrp,b3758,-,Strong
lrp-b3759,lrp,b3759,-,Strong
lrp-tdh,lrp,tdh,+,Strong
lrp-oppA,lrp,oppA,-,Strong
lrp-oppC,lrp,oppC,-,Strong
lrp-oppB,lrp,oppB,-,Strong
lrp-oppD,lrp,oppD,-,Strong
lrp-oppF,lrp,oppF,-,Strong
lrp-b3970,lrp,b3970,-,Strong
lrp-b3971,lrp,b3971,-,Strong
lrp-argO,lrp,argO,+,Strong
lrp-gltB,lrp,gltB,+,Strong
lrp-gltD,lrp,gltD,+,Strong
lrp-dadX,lrp,dadX,-,Strong
lrp-b0205,lrp,b0205,-,Strong
lrp-livF,lrp,livF,-,Strong
lrp-b0201,lrp,b0201,-,Strong
lrp-b0203,lrp,b0203,-,Strong
lrp-b0202,lrp,b0202,-,Strong
lrp-livM,lrp,livM,-,Strong
lrp-livK,lrp,livK,-,Strong
lrp-livJ,lrp,livJ,-,Strong
lrp-livH,lrp,livH,-,Strong
lrp-avtA,lrp,avtA,-,Strong
lrp-cadA,lrp,cadA,+,Strong
lrp-cadB,lrp,cadB,+,Strong
lrp-ygfA,lrp,ygfA,-,Strong
lrp-malT,lrp,malT,+,Strong
lrp-ridA,lrp,ridA,+,Strong
lrp-b4007,lrp,b4007,-,Strong
lrp-serC,lrp,serC,+,Strong
lrp-serA,lrp,serA,+-,Strong
lrp-b4009,lrp,b4009,-,Strong
lrp-b4008,lrp,b4008,-,Strong
lrp-alaA,lrp,alaA,-,Strong
lrp-b4439,lrp,b4439,-,Strong
lrp-alaE,lrp,alaE,+,Strong
lrp-aroA,lrp,aroA,+,Strong
lrp-glaH,lrp,glaH,+,Strong
lrp-b4010,lrp,b4010,-,Strong
lrp-ilvX,lrp,ilvX,-,Strong
lrp-sdaA,lrp,sdaA,-,Strong
lrp-gabT,lrp,gabT,+,Strong
lrp-dadA,lrp,dadA,-,Strong
lrp-gabP,lrp,gabP,+,Strong
lrp-ilvM,lrp,ilvM,-,Strong
lrp-ilvL,lrp,ilvL,-,Strong
lrp-ilvI,lrp,ilvI,+-,Strong
lrp-ilvH,lrp,ilvH,+-,Strong
lrp-fimI,lrp,fimI,+,Strong
lrp-lysP,lrp,lysP,+,Strong
lrp-ilvD,lrp,ilvD,-,Strong
lrp-ilvG,lrp,ilvG,-,Strong
lrp-ilvA,lrp,ilvA,-,Strong
lrp-lysU,lrp,lysU,-,Strong
lrp-b3855,lrp,b3855,-,Strong
lrp-ilvE,lrp,ilvE,-,Strong
lrp-lrp,lrp,lrp,-,Strong
lrp-fimA,lrp,fimA,+,Strong
lrp-fimC,lrp,fimC,+,Strong
lrp-fimD,lrp,fimD,+,Strong
lrp-fimE,lrp,fimE,+,Strong
lrp-fimF,lrp,fimF,+,Strong
lrp-fimG,lrp,fimG,+,Strong
lrp-fimH,lrp,fimH,+,Strong
lrp-b3851,lrp,b3851,-,Strong
lrp-gltF,lrp,gltF,+,Strong
C0293-fadR,C0293,fadR,-,Strong
C0293-hcaR,C0293,hcaR,-,Strong
hdfR-flhC,hdfR,flhC,-,Strong
hdfR-gltB,hdfR,gltB,+,Strong
hdfR-gltD,hdfR,gltD,+,Strong
hdfR-flhD,hdfR,flhD,-,Strong
hdfR-gltF,hdfR,gltF,+,Strong
melR-melB,melR,melB,+-,Strong
melR-melR,melR,melR,+-,Strong
melR-melA,melR,melA,+-,Strong
cysB-yciW,cysB,yciW,+,Strong
cysB-yoaC,cysB,yoaC,+,Strong
cysB-cbl,cysB,cbl,+,Strong
cysB-ygeH,cysB,ygeH,+,Strong
cysB-tauB,cysB,tauB,+,Strong
cysB-cysU,cysB,cysU,+,Strong
cysB-cysN,cysB,cysN,+,Strong
cysB-dgcZ,cysB,dgcZ,+,Strong
cysB-cysK,cysB,cysK,+,Strong
cysB-cysM,cysB,cysM,+,Strong
cysB-tauC,cysB,tauC,+,Strong
cysB-tcyJ,cysB,tcyJ,+,Strong
cysB-tauA,cysB,tauA,+,Strong
cysB-cysI,cysB,cysI,+,Strong
